id,job_id,job_slug,created_at,updated_at,posted_date,posted_time,posted_timestamp,posted_tsrange,title_id,title,linkedin_company_id,company_name,company_universal_name,location_geo_id,location,address_country,address_locality,address_region,postal_code,street_address,latitude,longitude,applicants,applicant_range_id,description,linkedin_seniority_level_id,linkedin_employment_type_id,job_functions,industries,salary_range,salary_currency_id,salary_min,salary_max,salary_unit,required_months_of_experience,academic_qualification,recruiter_profile_id,recruiter_slug_id,apply_external_url,external_job_id,valid_until,benefit_ids,closed_since
534300152,3168906978,mecanicien-d-entretien-industriel-industrial-maintenance-mechanic-at-raytheon-technologies-3168906978,2022-08-20T10:31:44.544992,2022-08-20T10:31:44.544992,,,,"[""2022-04-18 10:31:39.348028"",""2022-07-26 10:31:39.348028"")",253959469,Mecanicien d'entretien industriel / Industrial Maintenance Mechanic,40653509,Raytheon Technologies,raytheontechnologies,,"Saint-Hubert, Quebec, Canada",,,,,,,,0,A,"<strong>Qui nous sommes?<br/><br/></strong>Chez Pratt &amp; Whitney, nous croyons que le vol motorisé a transformé, et continuera de transformer, le monde.<br/><br/>C'est pourquoi nous travaillons avec un cœur d'explorateur et un acharnement de perfectionniste à concevoir, produire et entretenir les moteurs d'avion les plus avancés et les plus fiables du monde.<br/><br/>Notre portefeuille diversifié - composé de moteurs commerciaux et militaires ainsi que de moteurs destinés à l'aviation d'affaires, générale et régionale, et aux hélicoptères – nous permet, ainsi qu’à nos clients, de passer du possible au réel.<br/><br/>C'est ainsi que, chez Pratt &amp; Whitney, nous abordons notre travail et ce qui nous inspire à nous dépasser.<br/><br/><strong>Nos Attentes<br/><br/></strong>Travaille à partir d'instructions, de fiches de demandes de service et de processus établis, pour l'entretien préventif, prédictif, correctif, et tout genre de travaux de réparation mécanique sur divers équipements ou machineries. Installe et assemble des équipements selon les besoins opérationnels. Propose et effectue des modifications pour une mise à niveau des divers équipements et machineries. Effectue un diagnostic pour identifier la source du problème, démonte les équipements jusqu'aux pièces défectueuses et en maintient l’intégrité. Recherche la cause répétitive des pannes ou des bris et recommande les méthodes correctives efficaces.<br/><br/>Détermine l’emplacement et l’agencement du matériel. Estime l'étendue des tâches et le matériel requis pour effectuer les réparations ou remplacements et organise son travail en collaboration avec les autres métiers. Installe, remplace, répare, ajuste et aligne les pièces de divers équipements et machineries tel que; machines-outils, outils pneumatiques, pompes, soufflantes, armature et composantes externes de système de ventilation et filtration sur les machines. Utilise différents types de soudure, règle et conduit différent types de machines-outils pour fabriquer des pièces d'équipements. Procède aux essais des appareils et s'assure de leur rendement selon leurs spécifications et besoins opérationnels. Effectue l’entretien, répare, modifie, installe, essaie et diagnostique les problèmes mécaniques des machines à contrôle numérique et autres équipements. Utilise les outils et appareillages appropriés afin de vérifier les paramètres, l’ajustement et le calibrage pour en assurer le bon fonctionnement. Identifie, recherche et prépare la commande ou l’expédition de pièces de rechange, de kits prêt-à-monter et de composantes réparables nécessaires à l’exécution des travaux. Reçoit, déplace du matériel, des pièces, et autres équipements aux endroits désignés. Conduit divers équipements mobiles et véhicule motorisé tels que chariot élévateur et plate-forme de travail. S'assure de sécuriser de façon appropriée son périmètre de travail, effectue le cadenassage d’équipement selon les procédures en place.<br/><br/><strong>À quoi ressemblera votre quotidien?<br/><br/></strong>Participe au développement des nouveaux procédés, produits et reprises pour le choix des méthodes et outils.<br/><br/>Lave, préserve, emballe, identifie et déplace les pièces tout en s’assurant de rencontrer les normes et spécifications. Prend les articles nécessaires dans les magasins et colonnes et signale les sorties et les besoins de matériel au responsable.<br/><br/>Participe à la formation et partage ses connaissances à ses coéquipiers sur les différents équipements et tâches.<br/><br/>Effectue d’autres tâches similaires de complexité moindre ou égale en lien avec les fonctions ci-haut mentionnées. Signale les difficultés au responsable du service.<br/><br/><strong>Ce dont vous avez besoin pour réussir<br/></strong><ul><li>Titulaire d’un DEP en mécanique industriel</li><li>Expertise en équipement d’analyse prédictive et suivi de conditions machine</li><li>Maîtrise du français (oral et écrit) - connaissance de l’anglais un atout</li><li>Habileté marquée en résolution de problèmes et d’esprit d’analyse</li><li>Maitrise de la lecture de plans mécanique, hydraulique et pneumatique</li><li>Capacités interpersonnelles : travail d’équipe et attitude positive</li><li>Familiarité avec les systèmes informatiques, système d’exploitation Windows et la suite Microsoft</li><li>Bonnes habiletés manuelles et bonne dextérité manuelle</li><li>Bonne acuité visuelle et auditive</li><li>Rigueur, minutie, précision et souci du détail</li><li>Sens de l’observation et de l’initiative.</li><li>Capacité de s’adapter aux nombreux changements technologiques<br/><br/></li></ul><strong>Ce qui vous attend<br/></strong><ul><li>Entreprise d’envergure mondiale de renom</li><li>Produits innovateurs à la fine pointe de la technologie : moteurs d’avions et d’hélicoptères de nouvelle génération (PW800, PT6E-series, F135, etc.)</li><li>Développement de technologies vertes et durables</li><li>Programmes d’avancement professionnel et de scolarisation</li><li>Programmes de formation sur le leadership et mentorat</li><li>Gamme d’avantages sociaux, régime d’épargne et régime de retraite</li><li>Pratiques reconnues en matière de santé, sécurité et environnement</li><li>Programme de santé-mieux -être en entreprise et groupes de ressources pour les employés</li><li>Programme d’aide pour les congés parentaux</li><li>Culture d’entreprise valorisant la diversité, l’équité et l’inclusion et l’engagement communautaire<br/><br/></li></ul><strong>Informations additionnelles<br/><br/></strong>Horaire selon les modalités de la convention collective en vigueur.<br/><br/>Bien que toutes les demandes d'emplois soient prises en considération, seuls les candidats retenus seront contactés.<br/><br/><strong>Diversité et inclusion<br/><br/></strong>Le générique masculin est utilisé sans discrimination et uniquement dans le but d'alléger le texte. P&amp;WC souscrit au principe de l’équité en matière d’emploi et est déterminé à encourager la diversité et l’inclusion. Nous sommes heureux d’étudier la demande d’emploi de tous les candidats qualifiés, sans égard à leur race, couleur, religion, orientation sexuelle, genre, nationalité d’origine, âge, handicap, statut d’ancien combattant ou tout autre statut protégé par la loi.<br/><br/><strong>______________________________________________________________________________<br/><br/></strong><strong><u>About Us<br/><br/></u></strong>At Pratt &amp; Whitney, we believe that powered flight has transformed — and will continue to transform — the world.<br/><br/>That's why we work with an explorer's heart and a perfectionist's grit to design, build and service the world's most advanced and unrelenting aircraft engines.<br/><br/>We do this across a diverse portfolio – including Commercial Engines, Military Engines, Business Aviation, General Aviation, Regional Aviation, and Helicopter Aviation – and as a way of turning possibilities into realities for our customers.<br/><br/>This is how we at Pratt &amp; Whitney approach our work, and this is why we are inspired to go beyond.<br/><br/><strong><u>What Are Our Expectations<br/><br/></u></strong>Works from instructions, request for service sheets and established processes for preventive, predictive and corrective servicing and all kinds of mechanical repair work on various machinery and equipment. Installs and assembles equipment in accordance with operational requirements. Proposes and makes changes to upgrade various equipment and machinery. Performs a diagnostic to identify the source of the problem, disassembles machinery to remove defective parts while maintaining the integrity of the equipment. Investigates repeat causes of breakdowns and breakage, and recommends effective corrective methods.<br/><br/>Determines the location and fit-up of material. Estimates the scope of tasks and material required to carry out repairs or replacements, and organizes work in collaboration with the other trades. Installs, replaces, repairs, adjusts and aligns parts of various equipment and machinery, such as machine tools, pneumatic tools, pumps, blowers, armature and external ventilation and filtration system components for machines. Uses various weld joints, sets and operates various types of machine tool to manufacture equipment parts. Tests appliances and ensures that they perform according to their specifications and operational needs. Carries out any servicing, repairs, modifications, installations, tests and diagnoses required for mechanical problems affecting numerical control machines and other equipment. Uses the appropriate tools and equipment to check the parameters, adjustment and calibration to ensure proper functioning. Identifies, searches for and prepares orders or arranges for the shipping of the spare parts, ready-to-assemble kits and repairable components required to carry out the work. Receives and moves material, parts and other equipment to their designated locations. Operates various types of mobile equipment and motorized vehicle, such as forklifts and work platforms. Secures perimeter of work area, as appropriate and perform lock out tag out on equipment as per procedure in place.<br/><br/><strong><u>What Your Day To Day Will Look Like<br/><br/></u></strong>Participates in developing new processes, products and turnbacks for the selection of methods and tools. Washes, stores, packages, identifies and moves the parts, while ensuring that standards and specifications are met. Takes the required items from the stores and columns, and informs the manager of what has been taken and what is required. Participates in training and shares knowledge of the various tasks and equipment with team mates. Performs other similar tasks that are of less or equal complexity to the functions mentioned above. Reports problems to the department manager.<br/><br/><strong><u>What You Need To Succeed<br/></u></strong><ul><li>DEC in industrial mechanics</li><li>Expertise in predictive analysis equipment and monitoring machine conditions</li><li>Functional spoken and written English and French</li><li>Flair for problem solving and an analytical mind</li><li>Expertise in reading mechanical, hydraulic and pneumatic diagrams</li><li>Interpersonal skills: team player and positive attitude</li><li>Familiarity with IT systems, Windows operating system and the Microsoft Suite</li><li>Good manual skills and good manual dexterity</li><li>Good sight and hearing</li><li>Rigour, thoroughness, accuracy and attention to detail</li><li>Enterprising and keen observation skills</li><li>Ability to adapt to numerous technological changes<br/><br/></li></ul><strong><u>What You Can Expect<br/></u></strong><ul><li>A renowned, global company</li><li>Innovative, state-of-the-art products and technology: next-generation aircraft and helicopter engines (PW800, PT6E-series, F135, etc.)</li><li>Development of green and sustainable technologies</li><li>Career development and education programs</li><li>Leadership training programs and mentoring</li><li>Range of employee benefits, savings plan and pension plan</li><li>Recognized environmental, health and safety practices</li><li>Corporate health and wellness programs and employee resource groups</li><li>Assistance program for parental leave</li><li>A corporate culture that values diversity, equality, inclusion and community involvement<br/><br/></li></ul><strong><u>Additional Information<br/><br/></u></strong>Working hours in accordance with the terms of the current collective agreement.<br/><br/>Although all applications will be considered, only successful candidates will be contacted.<br/><br/><strong>Diversity and Inclusion<br/><br/></strong>The masculine pronoun is used without discrimination and solely for the purpose of making the text easier to read. P&amp;WC is an equal opportunities employer, seeking to promote diversity and inclusion. We will consider applications from all qualified candidates, regardless of their race, colour, religion, sexual orientation, gender, nationality, age, disability, veteran status or any other status protected by law.",3,1,"{79,78}",{1},,,,,,,,,,,,,,2022-08-20T10:31:39.350178
534115724,3228099611,associate-javascript-software-engineer-at-epam-anywhere-3228099611,2022-08-20T07:35:24.892288,2022-08-28T13:35:06.991576,,09:38:40,,"[""2022-08-22 01:57:59.74871"",""2022-08-24 13:35:00.943223"")",260891188,Associate JavaScript Software Engineer,75005848,EPAM Anywhere,epam-anywhere,106827704,"Telchac, Yucatán, Mexico",MX,Telchac,,,,21.203085,-89.27118,0,A,"Are you a tech professional looking for remote work in a global setting? If yes, this job is for you.<br/><br/>Welcome to EPAM Anywhere - a global job platform offering remote work opportunities in the technology sector. Join us to build a career around your lifestyle working on modern projects for global brands and exciting startups.<br/><br/>We are currently looking for a<strong> remote JavaScript Software Engineer </strong>with 6+ months of production experience to join our team.<br/><br/>The customer is the world's largest health and beauty retail group that operates over 15,700 retail stores worldwide, running the gamut from health &amp; beauty, luxury perfumeries &amp; cosmetics, food, electronics, and fine wine.<br/><br/><strong><u>Responsibilities<br/></u></strong><ul><li>Enhance existing applications based on Hybris, LitElement, ES6+, Redux-Saga, SCSS</li><li>Work on challenging technical problems, which require the highest responsibility</li><li>Write high quality code and be involved in review discussions</li><li>Collaborate with other engineers within distributed teams to share ideas and produce the best available solutions</li><li>Communicate with the BA, refine functional and none-functional requirements</li><li>Conduct demo and knowledge sharing sessions</li><li>Analyze and improve performance<br/><br/></li></ul><strong><u>Requirements<br/></u></strong><ul><li>6+ months of production experience</li><li>Expert skill in JS Core, including latest versions (ES6+)</li><li>Understanding and familiarity with Web Components</li><li>LitElement strong skills</li><li>Hybris experience</li><li>In-depth knowledge and experience with Redux-Saga</li><li>Experience with mobile and media queries</li><li>Working experience with HTML5/ CSS3 (SCSS), BEM</li><li>Excellent communication skills</li><li>Written and spoken English level - B2<br/><br/></li></ul><strong>We offer<br/></strong><ul><li>Major medical expenses insurance</li><li>Life insurance</li><li>Social security</li><li>Paid leaves</li><li>End of year bonus</li><li>100% remote work forever</li><li>Telework benefits</li><li>Free licensed software</li><li>Possibility to work on your own device (BYOD)</li><li>Stable workload</li><li>Relocation opportunities</li><li>Flexible engagement models</li><li>Free trainings for technical and soft skills</li><li>Free access to LinkedIn Learning platform</li><li>Support from a personal Skill Advisor</li><li>Language courses</li><li>Free access to internal and external e-Libraries</li><li>Access to internal communities and competency centers</li><li>Certification opportunities<br/><br/></li></ul>This is a remote position and we welcome applications from anywhere in Mexico<br/><br/><em>Once you apply, you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening, be able to monitor your application statuses, and enjoy a faster job application process.<br/><br/></em><em>We accept CVs only in English.<br/><br/></em><em>Please note that even though you are applying for this position, you may be offered other projects to join within EPAM Anywhere.<br/><br/></em><em>EPAM Anywhere is a part of EPAM Systems, Inc. (NYSE: EPAM). Since 1993, EPAM has leveraged its advanced software engineering heritage to become the foremost global digital transformation services provider.<br/><br/><br/><br/></em>",3,1,"{13,4,8}","{4,15,96}",,,,,,6,bachelor degree,-13366524,644522648,,anywhere_blt12d3925b57a319d7_en-us_PuebloAmerica_Mexico,2022-09-19T07:30:47,,2022-08-25T01:57:59.75151
534296900,3167697107,%E6%B5%8B%E8%AF%95%E7%BB%8F%E7%90%86-mj000191-at-%E5%A3%B9%E6%B2%93%E7%A7%91%E6%8A%80-%E4%B8%8A%E6%B5%B7-%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-3167697107,2022-08-20T10:28:44.175696,2022-08-20T10:28:44.175696,,,,"[""2022-05-19 10:28:39.543553"",""2022-08-23 10:28:39.543553"")",272315666,测试经理 (MJ000191),31734298,壹沓科技(上海)有限公司,壹沓科技-上海-有限公司,,"Shanghai, Shanghai, China",,,,,,,,0,A,职位来自于拉勾<br/><br/>工作职责<br/><ul><li>带领测试团队完成产品和项目测试的任务，统计和分析测试结果，问题确认和跟踪，推动问题及时合理解决；</li><li>测试环境配置和版本管理；</li><li>不断完善和优化测试管理流程，并形成文档沉淀；</li><li>负责测试团队的技术规划、创新和应用，提高整体测试技术水平及工作效能；</li><li>协助开发部门进行系统级别优化并提供高效合理的解决方案、主导测试需求（如测试探针）的提交并推动实现；</li><li>制定、编写软件测试方案于计划，完成测试任务，编写测试报告；</li><li>测试团队的人员管理工作及团队建设。<br/></li></ul>任职资格<br/><ul><li>计算机或相关专业，5年以上测试工作经验，其中2年以上小型测试团队管理工作经验者优先；</li><li>精通功能、接口、性能、自动化，具备较强性能经验者优先；</li><li>熟练掌握主流测试工具和故障定位工具的使用方法；</li><li>熟练掌握python脚本语言，具备UI和接口自动化落地能力；</li><li>熟悉流行的开源测试工具和框架，具备二次开发能力；</li><li>熟悉大型软件架构，熟悉操作系统和数据库理论和应用，具备丰富的大型复杂系统的测试经验；</li><li>熟练掌握linux操作系统，熟悉shell编程；</li><li>出色的团队领导能力和管理能力，有丰富的团队建设经验，有能力吸引和发展杰出人才；</li><li>擅于跨团队沟通和协作，对提高软件产品的测试效率和效果有强烈的激情。</li></ul>,6,1,{22},{84},,,,,,,,,,,,,,2022-08-20T10:28:39.547998
534296901,3169474130,physiotherapist-at-warwick-physioworks-3169474130,2022-08-20T10:28:44.176155,2022-08-20T10:28:44.176155,,,,"[""2022-05-19 10:28:41.23781"",""2022-08-23 10:28:41.23781"")",1442,Physiotherapist,7630616,Warwick Physioworks,warwick-physioworks,,"Warwick, Queensland, Australia",,,,,,,,0,A,"Warwick Physioworks<br/> We are looking for physiotherapists to add to our team to take over existing roles starting August 2022.<br/><br/>Warwick Physioworks is a longstanding allied health practice operating in Warwick, QLD. With over 27 years of history we are continuing to expand due to a popular following amongst patients, medical referrers, strong networks and an excellent community reputation. We are a family friendly practice where we enjoy each other’s company and work collaboratively as a team. We believe that you should love where you work and be able to live a life outside of work.<br/><br/>The Practice<br/><br/>  You will be based in a newly renovated establishment.<br/><br/> Private treatment rooms.<br/><br/>  A gym area with a selection of weights and fitness equipment.<br/><br/> An infrared sauna to help patients and local sports people recover and improve cardiovascular fitness.<br/><br/> An espresso machine to help you through the day 😊.<br/><br/> We use electronic notes.<br/><br/> We use friendly exercise software for phone based exercise programs to improve compliance.<br/><br/> We are a fun loving team who enjoy helping people with laughs along the way.<br/><br/> Family friendly environment.<br/><br/> You<br/>  You can take the time you need with patients, and work the hours/days that work for you. We are flexible.<br/><br/> We are after physios who respect patients’ as a whole person, not just a number or injury sitting in the waiting room.<br/><br/> Place patient needs at the centre of their practice, and who can find the cause/s of a problem, not just the symptoms, and provide appropriate management of that cause.<br/><br/> We are seeking people who believe strongly in quality health care outcomes, who treat their patients as they themselves would like to be treated.<br/><br/> We need physios who can manage a varied caseload from musculoskeletal, sports, rehab and prehab, aged care, workcover, occupational physio, medicare and DVA.<br/><br/> We have relationships with all sports clubs in the area, and the local nursing homes, so there is a lot of variation in tasks available.<br/><br/> You will need to be an AHPRA registered physiotherapist, with professional indemnity and public liability insurance, and current Queensland regulations require triple covid vaccinated.<br/><br/> Remuneration<br/><br/>  Can be hourly rate or can be percentage based, at higher than general industry standards depending on your preference and experience (up to $100k package for the right candidate), and will also include a continuing PD budget (up to $10k pa).<br/><br/> No weekend work is required, but is available if you would like to do it.<br/><br/> We also have an ongoing education and mentoring program to help you develop as a health professional.<br/><br/> We know you will enjoy working with our team, if you think you will fit in, send us your CV and call for a chat.<br/><br/>Steve Ross<br/>Warwick Physioworks <br/>0427466985 <br/>warwickphysioworks@gmail.com",,1,{},{},,,,,,,,660124001,429314183,,,,,2022-08-20T10:28:41.240101
523339379,3218543757,%E4%BA%A7%E5%93%81%E7%A0%94%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88-pe-at-%E6%9D%AD%E5%B7%9E%E8%A1%8C%E8%8A%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-3218543757,2022-08-12T10:16:48.333581,2022-08-20T10:28:44.168092,,07:22:37,,"[""2022-07-08 10:16:46.259684"",""2022-07-26 09:11:58.969721"")",247717623,产品研发工程师(PE),68208432,杭州行芯科技有限公司,杭州行芯科技有限公司,101821877,"Hangzhou, Zhejiang, China",,,,,,,,0,A,该职位来源于猎聘 岗位描述： 1. 参与EDA工具中signoff产品研发和交付，制定产品输入输出文件格式； 2. 通过物理设计、仿真、建模等对关键指标（时序、功耗、噪声等）进行比较和分析，给出统计结果、结论、实现方案； 3. 依据公司EDA产品开发要求，参与制定产品规格，研发方向和技术方案； 4. 完善公司EDA产品在IC设计流程中的部署，验证方法，对内对外技术支持。 任职要求： 1. 微电子、电子工程等相关专业本科或硕士以上学历； 2. 对先进工艺下IC设计signoff tool开发有浓厚兴趣，对芯片设计流程和EDA工具有深入理解； 3. 愿意探索新的技术领域，具有较强的解决问题能力和团队精神。,3,1,"{13,8}",{4},,,,,,,,,,https://m.liepin.com/job/1946483915.shtml?s=r&mscid=ly_h5_01,,,,2022-08-20T07:52:05.30011
534296902,3167697087,java%E9%AB%98%E7%BA%A7%E5%BC%80%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E7%90%85%E7%90%9B%E7%A7%91%E6%8A%80-3167697087,2022-08-20T10:28:44.201535,2022-08-20T10:28:44.201535,,,,"[""2022-05-19 10:28:39.701631"",""2022-08-23 10:28:39.701631"")",311694,java高级开发工程师,,琅琛科技,,,"Shanghai, Shanghai, China",,,,,,,,0,A,职位来自于拉勾<br/><br/>一、岗位描述<br/><ul><li>负责公司产品和项目的系统架构、核心代码、接口定义工作；</li><li>负责产品开发技术分析、进度控制、落地部署、技术攻关；</li><li>负责技术团队建设和管理，制定技术规范，把控代码品质；</li><li>配合其他部门完成项目相关的技术文档输出和方案输出；</li><li>与公司管理层保持良好沟通，进行技术推广和沉淀。<br/></li></ul>二、岗位要求<br/><ul><li>计算机等相关专业专科（**）及以上学历，5年及以上JAVA开发经验；</li><li>JAVA基础扎实，精通高可用性系统的设计、开发及调优，熟悉Linux操作；</li><li>熟悉大型平台应用架构和系统架构（Spring、Springboot、Hibernate、MyBatis等），对分布式缓存、消息队列、网络通信、大数据处理等技术有所研究；</li><li>熟练常用掌握mysql、Oracle、NoSQL数据库，熟悉DM8数据库；<br/></li></ul>5、有过3D可视化、物联网、数字孪生、智慧城市等开发经验优先;<br/><br/>6、具备良好的沟通表达能力和团队协作能力。,6,1,"{13,8}",{91},,,,,,,,,,,,,,2022-08-20T10:28:39.70594
534296903,3167697082,%E9%AB%98%E7%BA%A7c%23%E5%BC%80%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E5%B9%BF%E5%B7%9E%E4%B8%B0%E9%94%90%E4%BF%A1%E6%81%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-3167697082,2022-08-20T10:28:44.216299,2022-08-20T10:28:44.216299,,,,"[""2022-05-19 10:28:40.350116"",""2022-08-23 10:28:40.350116"")",3397441,高级c#开发工程师,-2062094622,广州丰锐信息科技有限公司,广州丰锐信息科技有限公司,,"Wuhan, Hubei, China",,,,,,,,0,A,"职位来自于拉勾<br/><br/>工作职责<br/><ul><li> 协助资深工程师,参与公司软件产品分析、设计、编码工作；</li><li> 根据业务需求，对接系统分析员，实现现有系统升级改造或客户化定制；<br/></li></ul>任职要求：<br/><ul><li> ***大学本科及以上学历。</li><li> 精通C#</li><li> 熟练掌握SQl数据库读取设计</li><li> 熟悉RESTful API5. 熟悉微软 WEB API</li><li> 熟悉各种算法，需要高效的解决运算问题</li><li> 了解微软Azure技术</li><li> 需要英文的书面沟通能力<br/></li></ul>特别说明:<br/><ul><li> 公司所在地为广州，入职后均采用在自己家中办公的方式进行工作。</li><li> 工作时间为7:00-17:00，午休时间一个小时。每周5天工作制</li></ul>",6,1,"{13,8}",{91},,,,,,,,,,,,,,2022-08-20T10:28:40.354881
534296973,3169720534,urgent-openings%21-csr-%E2%80%93-pasay-city-%E2%80%93-php-22-3k-%E2%80%93-call-center-agents-at-siegen-hr-solutions-inc-3169720534,2022-08-20T10:28:47.106488,2022-08-20T10:28:47.106488,,,,"[""2022-05-19 10:28:43.813"",""2022-08-23 10:28:43.813"")",255093291,Urgent Openings! CSR – Pasay City – PHP 22.3K – Call Center Agents,10579892,"Siegen HR Solutions, Inc.",siegen-hr-solutions-inc.,,"Del Gallego, Bicol Region, Philippines",,,,,,,,0,A,"<strong><u>Description<br/><br/></u></strong>WE HAVE CUSTOMER SERVICE REP JOB OPENINGS in PASAY CITY SITE! OPEN TO APPLICANTS WITH AT LEAST 3 MONTHS OF CALL CENTER EXPERIENCE<br/><br/><strong><u>Benefits<br/><br/></u></strong><strong>﻿<br/></strong><ul><li> Up to 22.3K salary package</li><li> Fast career growth</li><li> World-class benefits: Health card, life insurance, etc.<br/></li></ul><strong><u>To Qualify<br/><br/></u></strong><strong>Requirements: <br/></strong><ul><li> Candidate must be at least be a High School graduate. Preferably (but not required) with a Bachelor’s Degree or Associate Degree</li><li> With good to excellent English communication skills</li><li> With typing speed of at least 30 wpm</li><li> With at least 3 months call center experience</li><li> Willing to work in PASAY CITY</li><li> WILLING TO START ASAP!</li></ul>",13,1,{80},{137},,,,,,,,,,,,,,2022-08-20T10:28:43.817596
534296904,3229495180,wfh-customer-service-representative-at-aston-carter-3229495180,2022-08-20T10:28:44.226965,2022-08-20T10:28:44.226965,,,,"[""2022-08-20 02:28:43.065658"",""2022-08-20 05:28:43.065658"")",17738249,WFH Customer Service Representative,13153,Aston Carter,aston-carter,,"Goodyear, AZ",,,,,,,,0,A,"<ul><li>Description:*</li><li>Handle and bring to resolution, inquires from customers regarding service, billing,</li><li>Provide technical assistance, procedures, or any facet of a customers account.</li><li>Manage outgoing phone calls and customer requests</li><li>#csrW22*<br/><br/></li></ul>About Aston Carter:<br/><br/>At Aston Carter, we’re dedicated to expanding career opportunities for the skilled professionals who power our business. Our success is driven by the talented, motivated people who join our team across a range of positions – from recruiting, sales and delivery to corporate roles. As part of our team, employees have the opportunity for long-term career success, where hard work is rewarded and the potential for growth is limitless. Established in 1997, Aston Carter is a leading staffing and consulting firm, providing high-caliber talent and premium services to more than 7,000 companies across North America. Spanning four continents and more than 200 offices, we extend our clients’ capabilities by seeking solvers and delivering solutions to address today’s workforce challenges. For organizations looking for innovative solutions shaped by critical-thinking professionals, visit [AstonCarter.com.](AstonCarter.com) Aston Carter is a company within Allegis Group, a global leader in talent solutions. The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law. If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please call 888-237-6835 or email [astoncarteraccommodation@astoncarter.com](mailto:%20astoncarteraccommodation@astoncarter.com) for other accommodation options. However, if you have questions about this position, please contact the Recruiter located at the bottom of the job posting. The Recruiter is the sole point of contact for questions about this position.",13,1,{73},{104},,,,,,,,,,,,,,2022-08-20T10:28:43.068045
534296905,3167697112,%E8%BD%AF%E4%BB%B6%E5%BC%80%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E4%B8%AD%E5%9B%BD%E7%A7%91%E5%AD%A6%E9%99%A2%E4%BF%A1%E6%81%AF%E5%B7%A5%E7%A8%8B%E7%A0%94%E7%A9%B6%E6%89%80-3167697112,2022-08-20T10:28:44.241786,2022-08-20T10:28:44.241786,,,,"[""2022-05-19 10:28:40.499885"",""2022-08-23 10:28:40.499885"")",41063,软件开发工程师,26654857,"Institute of Information Engineering, Chinese Academy of Sciences",中国科学院信息工程研究所,,"Beijing, Beijing, China",,,,,,,,0,A,职位来自于拉勾<br/><br/>岗位职责：<br/><ul><li>负责软件安全分析系统及工具的研发、集成、测试与问题维护</li><li>负责软件安全分析前沿技术的持续集成</li><li>负责软件脆弱性数据的采集与自动化分析处理<br/></li></ul>任职要求：<br/><ul><li>计算机或相关专业，本科及以上（在读可申请实习）</li><li>熟练掌握Python/Java语言，熟悉C/C++语言</li><li>熟练掌握关系型数据库，熟悉非关系型数据库，熟悉消息队列</li><li>熟悉多进程处理、异步通信、网络通信相关技术</li><li>熟练掌握Linux系统的日常使用与Linux平台下的开发与调试</li><li>[加分项] 熟悉软件安全分析技术，熟悉常用漏洞挖掘方法</li><li>[加分项] 熟悉知识图谱相关技术或实践经验</li><li>[加分项] 熟悉云计算平台或大数据平台相关技术或实践经验<br/></li></ul>职位福利：<br/><br/>1、机不可失的快速成长发展平台<br/><br/>2、集中休年假，缴纳五险一金<br/><br/>3、公司两公里内租房享受住房补贴<br/><br/>4、弹性工作时间<br/><br/>5、年度体检<br/><br/>6、中科院工会福利体系，节日礼金<br/><br/>7、免费健身房，舞蹈课，瑜伽课等,3,1,"{13,8}",{6},,,,,,,,,,,,,,2022-08-20T10:28:40.504207
